"ID","Age","Genre","Revenus","Statut_marital","Nb_enfants","Montant","Café","Céréales","Fruits_bio","Haricots","Jambon","Lait","Legumes_bio","Pâtes","Poisson","Poisson_bio","Pommes","Poulet","Purée","Salade","Sauce_tomate","Soda","Viande_bio","Yaourt"
911,38,"Homme",35317,"Marié(e)",2,19,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
912,53,"Femme",40388,"Marié(e)",3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
913,47,"Homme",86300,"Veuf(ve)",3,58.5,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
914,28,"Homme",71835,"Célibataire",2,47.5,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
915,30,"Femme",46252,"Marié(e)",0,59.5,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
916,21,"Femme",30937,"Célibataire",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917,66,"Homme",32542,"Marié(e)",0,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
918,19,"Homme",23266,"Célibataire",0,31.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
919,72,"Femme",22187,"Veuf(ve)",0,28.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
920,18,"Homme",25575,"Célibataire",0,28.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
921,23,"Femme",45532,"Célibataire",0,37.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
922,19,"Homme",17668,"Célibataire",0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
923,40,"Femme",198950,"Célibataire",2,16.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924,22,"Homme",18635,"Célibataire",0,43.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
925,73,"Homme",30899,"Marié(e)",0,46.5,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
926,25,"Femme",46825,"Célibataire",0,27.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
927,27,"Femme",200385,"Marié(e)",3,109.5,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
928,21,"Homme",27871,"Célibataire",0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
929,18,"Homme",28522,"Célibataire",0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
930,36,"Homme",235632,"Marié(e)",0,41.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
931,54,"Homme",210339,"Célibataire",1,14.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
932,75,"Homme",182820,"Marié(e)",0,62,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0
933,24,"Homme",28392,"Célibataire",0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
934,54,"-",31887,"Célibataire",0,13.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
935,22,"Homme",15638,"Célibataire",0,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
936,57,"Femme",50834,"Célibataire",0,39,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
937,44,"Homme",135343,"Marié(e)",1,43.5,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
938,21,"Homme",23636,"Célibataire",0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
939,40,"Homme",34107,"Marié(e)",3,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
940,65,"Homme",23925,"Marié(e)",0,13.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
941,72,"Femme",34087,"Veuf(ve)",0,25,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
942,36,"Femme",123701,"Marié(e)",1,49.5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
943,46,"Femme",22828,"Célibataire",0,43,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
944,56,"Femme",53228,"Célibataire",0,11.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
945,25,"Homme",17786,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
946,27,"Femme",54305,"Célibataire",1,50,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
947,36,"Femme",57358,"Marié(e)",3,27,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
948,57,"Homme",174394,"Célibataire",2,31,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
949,68,"Femme",32797,"Marié(e)",1,38,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
950,30,"Femme",28790,"Célibataire",0,12.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
951,26,"Homme",29389,"Célibataire",0,12.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
952,46,"Femme",45991,"Marié(e)",3,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
953,26,"Homme",55827,"Célibataire",0,65,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0
954,36,"Femme",141736,"Marié(e)",2,16.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
955,35,"Femme",46417,"Marié(e)",2,30.5,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
956,43,"Homme",47902,"Marié(e)",2,11,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
957,37,"Homme",192153,"Célibataire",2,41,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1
958,49,"Femme",38089,"Marié(e)",3,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
959,66,"Femme",21574,"Veuf(ve)",1,26,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
960,49,"Femme",37977,"Marié(e)",3,27,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
961,29,"Homme",23974,"Célibataire",0,18.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
962,23,"Homme",29324,"Célibataire",0,27.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
963,69,"Femme",161495,"Célibataire",2,72.5,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0
964,45,"Femme",33305,"Célibataire",0,54,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
965,49,"Femme",51296,"Marié(e)",2,39,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
966,37,"Homme",218062,"Veuf(ve)",2,82.5,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
967,49,"Femme",100080,"Célibataire",1,67,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0
968,24,"Homme",28359,"Célibataire",0,18.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
969,69,"Homme",22789,"Veuf(ve)",1,22,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
970,27,"Homme",22427,"Célibataire",0,17.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
971,62,"Homme",124546,"Marié(e)",2,25,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
972,28,"Homme",21202,"Célibataire",0,41.5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
973,52,"Homme",158887,"Célibataire",0,35,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
974,23,"Homme",25198,"Célibataire",0,52.5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
975,26,"Homme",19883,"Célibataire",0,33,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
976,64,"Homme",242739,"Célibataire",1,52,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
977,48,"Homme",182905,"Célibataire",0,19,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
978,37,"Homme",215571,"Marié(e)",1,38.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
979,50,"Femme",46653,"Marié(e)",3,53.5,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
980,80,"Homme",29210,"Marié(e)",0,41,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
981,65,"Femme",28814,"Veuf(ve)",1,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
982,34,"Homme",172535,"Célibataire",1,64.5,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1
983,56,"Femme",15954,"Célibataire",0,16.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
984,36,"Homme",30635,"Marié(e)",2,19.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
985,42,"Femme",55140,"Marié(e)",2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
986,78,"Femme",31455,"Veuf(ve)",0,40.5,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1
987,22,"Homme",28853,"Célibataire",0,21.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
988,30,"Femme",55061,"Célibataire",1,20.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
989,33,"Femme",108125,"Marié(e)",2,45,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
990,21,"Homme",15667,"Célibataire",0,18.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
991,25,"Homme",16918,"Célibataire",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
992,30,"Femme",49409,"Célibataire",0,49,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
993,60,"Femme",95464,"Marié(e)",3,89,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
994,75,"Femme",34927,"Célibataire",3,95.5,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1
995,76,"Homme",27705,"Veuf(ve)",0,48,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
996,80,"Femme",19634,"Marié(e)",1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
997,79,"Femme",24828,"Marié(e)",0,20.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
998,45,"Homme",44871,"Marié(e)",2,53,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
999,52,"Femme",59784,"Marié(e)",2,40,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1000,25,"Homme",23507,"Célibataire",0,23.5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
1001,48,"Homme",41318,"Marié(e)",2,16,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1002,37,"Femme",40412,"Marié(e)",2,34.5,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1003,45,"Homme",45793,"Marié(e)",3,26,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1004,51,"Femme",151843,"Marié(e)",1,32,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
1005,73,"Femme",19113,"Marié(e)",0,19,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1006,80,"Homme",18317,"Marié(e)",0,26.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1007,57,"Femme",140933,"Célibataire",1,55,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0
1008,78,"Homme",33037,"Marié(e)",0,55.5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
1009,38,"Homme",41945,"Marié(e)",3,12.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1010,75,"Femme",19396,"Veuf(ve)",1,36.5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
1011,79,"Homme",19558,"Marié(e)",0,24,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1012,44,"Homme",36402,"Marié(e)",2,23.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1013,18,"Homme",25708,"Célibataire",0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1014,23,"Homme",23835,"Célibataire",0,22.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1015,21,"Homme",27421,"Célibataire",0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1016,72,"Homme",18294,"Marié(e)",0,31,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1017,21,"Homme",23296,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1018,23,"Homme",15090,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1019,53,"Homme",199064,"Célibataire",0,37,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1020,991,"Femme",49652,"Célibataire",1,47.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
1021,19,"Homme",24613,"Célibataire",0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1022,37,"Femme",54374,"Célibataire",0,32,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0
1023,22,"Homme",29060,"Célibataire",0,22.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1024,56,"Homme",164169,"Marié(e)",2,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1025,43,"Homme",33837,"Marié(e)",2,6.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1026,24,"Homme",21498,"Célibataire",0,18.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1027,76,"Femme",30504,"Marié(e)",1,25.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1028,74,"Homme",18907,"Marié(e)",0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1029,59,"Femme",47747,"Célibataire",0,28.5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1030,49,"Femme",54526,"Célibataire",0,17.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1031,51,"Femme",57932,"Marié(e)",2,35,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1032,19,"Homme",25849,"Célibataire",0,20,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1033,29,"Homme",28121,"Célibataire",0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1034,46,"Femme",16586,"Célibataire",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,67,"Femme",20683,"Marié(e)",0,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1036,19,"Homme",25527,"Célibataire",0,24.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1037,73,"Homme",19406,"Marié(e)",1,23.5,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
1038,54,"Femme",20255,"Célibataire",0,22.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1039,27,"Femme",50433,"Célibataire",0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1040,53,"Homme",48104,"Marié(e)",3,28,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,20,"Homme",21925,"Célibataire",0,24.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1042,51,"Femme",40903,"Marié(e)",2,31,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1043,22,"Homme",27439,"Célibataire",0,45.5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
1044,46,"Femme",39469,"Marié(e)",2,30.5,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1045,27,"Homme",28931,"Célibataire",0,31.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1046,29,"Homme",19151,"Célibataire",0,30,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1047,79,"Homme",157261,"Marié(e)",3,42.5,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1
1048,21,"Homme",29807,"Célibataire",0,38.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1049,26,"Homme",24103,"Célibataire",0,34.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1050,74,"Femme",34029,"Marié(e)",1,16.5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1051,29,"Homme",25846,"Célibataire",0,34,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
1052,63,"Femme",240808,"Célibataire",2,8.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1053,77,"Homme",201538,"Veuf(ve)",2,35.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1054,48,"Femme",41885,"Marié(e)",3,40,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1055,65,"Homme",22201,"Marié(e)",0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1056,21,"Homme",15493,"Célibataire",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1057,48,"Homme",32151,"Marié(e)",3,26,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1058,45,"Homme",47682,"Marié(e)",3,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1059,23,"Homme",24647,"Célibataire",0,22.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1060,69,"Homme",22457,"Veuf(ve)",1,40.5,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1061,45,"Femme",41389,"Marié(e)",3,21.5,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1062,40,"Homme",57798,"Marié(e)",2,18.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1063,25,"Homme",25791,"Célibataire",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1064,65,"Femme",30672,"Célibataire",2,69,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1
1065,23,"Homme",17373,"Célibataire",0,33,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
1066,28,"Homme",28199,"Célibataire",0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1067,67,"Homme",18654,"Marié(e)",0,30.5,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
1068,56,"Homme",42052,"Marié(e)",2,78.5,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
1069,29,"Homme",24359,"Célibataire",0,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1070,36,"Femme",57773,"Marié(e)",2,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1071,23,"Homme",15862,"Célibataire",0,20,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1072,46,"Femme",58910,"Marié(e)",2,32.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1073,45,"Homme",48221,"Marié(e)",2,44,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1074,25,"Homme",20468,"Célibataire",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1075,22,"Homme",17614,"Célibataire",0,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1076,26,"Homme",26663,"Célibataire",0,19.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1077,43,"Femme",27552,"Célibataire",0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1078,25,"Homme",28009,"Célibataire",0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,39,"Femme",214389,"Marié(e)",0,22,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1080,55,"Homme",178283,"Marié(e)",0,38.5,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1081,37,"Homme",38087,"Marié(e)",2,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1082,62,"Femme",121770,"Célibataire",0,41.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1083,66,"Femme",26440,"Marié(e)",1,50,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1084,23,"Homme",28211,"Célibataire",0,58,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
1085,29,"Homme",24477,"Célibataire",0,34,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1086,35,"Femme",31958,"Marié(e)",2,50.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1087,66,"Homme",25896,"Veuf(ve)",0,10.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1088,53,"Femme",35584,"Marié(e)",3,48.5,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1089,77,"Femme",33092,"Veuf(ve)",0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1090,71,"Homme",29240,"Veuf(ve)",1,25,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1091,25,"Femme",27033,"Célibataire",0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1092,66,"Homme",30208,"Marié(e)",1,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1093,45,"Femme",226484,"Célibataire",1,26.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1094,27,"Homme",16935,"Célibataire",0,23,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1095,40,"Homme",181688,"Marié(e)",0,102.5,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
1096,46,"Femme",30578,"Marié(e)",2,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1097,27,"Homme",28221,"Célibataire",0,15.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1098,47,"Femme",35368,"Célibataire",0,48,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1099,22,"Femme",32361,"Célibataire",0,15.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1100,51,"Femme",52976,"Marié(e)",2,20.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1101,51,"Femme",49891,"Marié(e)",3,21,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1102,19,"Homme",28705,"Célibataire",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1103,24,"Femme",72961,"Célibataire",2,45.5,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0
1104,37,"Femme",175891,"Marié(e)",2,12.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1105,72,"Femme",24750,"Veuf(ve)",0,31.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1106,18,"Homme",25782,"Célibataire",0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1107,68,"Homme",22858,"Veuf(ve)",0,47.5,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1108,52,"Femme",52263,"Marié(e)",2,29,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1109,22,"Femme",19381,"Célibataire",0,34,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1110,65,"Homme",28452,"Marié(e)",0,25,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1111,71,"Femme",22752,"Veuf(ve)",1,48,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1112,49,"Homme",37533,"Marié(e)",3,56.5,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0
1113,19,"Homme",20566,"Célibataire",0,49.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1114,19,"Homme",15576,"Célibataire",0,23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1115,43,"Homme",55916,"Marié(e)",2,29,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1116,37,"Femme",171060,"Célibataire",1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1117,19,"Homme",28222,"Célibataire",0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1118,77,"Femme",27446,"Marié(e)",1,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1119,31,"Femme",137197,"Marié(e)",2,25.5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1120,51,"Homme",204199,"Marié(e)",1,57,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1121,39,"Homme",58524,"Marié(e)",3,30,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1122,27,"Homme",27611,"Célibataire",0,44.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
1123,20,"Homme",23468,"Célibataire",0,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1124,49,"Femme",18048,"Célibataire",1,84,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0
1125,54,"Homme",59541,"Marié(e)",2,61,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1126,42,"Femme",33538,"Marié(e)",3,39,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1127,19,"Homme",17858,"Célibataire",0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1128,41,"Femme",51596,"Marié(e)",2,19.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1129,18,"Homme",20207,"Célibataire",0,31.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1130,53,"Homme",50835,"Marié(e)",3,31,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1131,46,"Femme",186469,"Marié(e)",2,30.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1132,77,"Femme",26818,"Marié(e)",1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1133,25,"Homme",29034,"Célibataire",0,9.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1134,56,"Femme",223090,"Célibataire",2,17.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1135,54,"Femme",43183,"Marié(e)",3,27.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1136,52,"Homme",59692,"Marié(e)",2,47.5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
